"10.1257/mac.20130306","We evaluate explanations for the absence of disinflation during the Great Recession and find popular explanations to be insufficient  We propose a new explanation for this puzzle within the context of a standard Phillips curve  If firms  inflation expectations track those of households  then the missing disinflation can be explained by the rise in their inflation expectations between 2009 and 2011  We present new econometric and survey evidence consistent with firms having similar expectations as households  The rise in household inflation expectations from 2009 to 2011 can be explained by the increase in oil prices over this time period   ","D84 E24 E32 E52 E58 Q35"
"10.1257/mac.20130322","We analyze intergenerational redistribution in emerging economies with the aid of an overlapping generations model with endogenous labor supply  Growth is initially high but declines over time  A version of the model calibrated to China is used to analyze the welfare effects of alternative pension reforms  Although a reform of the current system is necessary to achieve financial sustainability  delaying its implementation implies large welfare gains for the  poorer  current generations  imposing only small costs on  richer  future generations  In contrast  a fully funded reform harms current generations  with small gains to future generations   ","E13 H55 J11 O11 O15 P24 P36"
"10.1257/mac.20130324","This paper compares the effects of conventional monetary policy on real borrowing costs with those of the unconventional measures employed after the target federal funds rate hit the zero lower bound  ZLB   For the ZLB period  we identify two policy surprises  changes in the two year Treasury yield around policy announcements and changes in the ten year Treasury yield that are orthogonal to those in the two year yield  The efficacy of unconventional policy in lowering real borrowing costs is comparable to that of conventional policy  in that it implies a complete pass through of policy induced movements in Treasury yields to comparable maturity private yields   ","E31 E43 E44 E52"
"10.1257/mac.20130326","We use individual level credit reports merged with loan level mortgage data to estimate how home equity interacted with mobility in relatively weak and strong labor markets in the United States during the Great Recession  We construct a dynamic model of housing  consumption  employment  and relocation  which provides a structural interpretation of our empirical results and allows us to explore the role that foreclosure played in labor mobility  We find that negative home equity is not a significant barrier to job related mobility because the benefits of accepting an out of area job outweigh the costs of moving  This pattern holds even if homeowners are not able to default on their mortgages ","D14 G01 J61 R23 R31"
"10.1257/mac.20130329","We provide evidence on the transmission of monetary policy shocks in a setting with both economic and financial variables  We first show that shocks identified using high frequency surprises around policy announcements as external instruments produce responses in output and inflation that are typical in monetary VAR analysis  We also find  however  that the resulting  modest  movements in short rates lead to  large  movements in credit costs  which are due mainly to the reaction of both term premia and credit spreads  Finally  we show that forward guidance is important to the overall strength of policy transmission   ","E31 E32 E43 E44 E52 G01"
"10.1257/mac.20130337","This paper studies the social value of information about the future  In a stylized OLG model  agents need to forecast the future price level  they observe the current price and perceive with idiosyncratic noise the expectation announced by a more informed authority  When forward guidance communication is loose  the market becomes a main source of information about the future  Reliance on market information amplifies the impact of shocks on prices  which increases ex ante uncertainty and worsens agents  forecasting ability  harming social welfare  However  an appropriate policy can convert the perils of the announcement in opportunities   ","D83 E13 E52 E62 H63"
"10.1257/mac.20140002","We consider the effects of central bank purchases of a risky asset as an additional dimension of policy alongside  conventional  interest rate policy in a general equilibrium model of asset pricing with endogenous collateral constraints  The effects of asset purchases depend on the way that they affect collateral constraints  We show that under some circumstances  central bank purchases relax financial constraints  increase aggregate demand  and may even achieve a Pareto improvement  but in other cases  they tighten financial constraints  reduce aggregate demand  and lower welfare  The latter case is almost certainly the one that arises if central bank purchases are sufficiently large   ","D51 E43 E44 E52 E58"
"10.1257/mac.20140003","We estimate the response of stock prices to monetary policy shocks using a time varying coefficients VAR  Our evidence points to protracted episodes in which stock prices end up increasing persistently in response to an exogenous tightening of monetary policy  That response is at odds with the  conventional  view on the effects of monetary policy on bubbles  as well as with the predictions of bubbleless models  We also argue that it is unlikely that such evidence can be accounted for by an endogenous response of the equity premium to the monetary policy shock   ","E43 E44 E52 G12 G14"
"10.1257/mac.20140016","We examine the impact of unconventional monetary policy  UMP  on stock market tail risk and risks of extreme interest rate movements  We find that UMP announcements substantially reduced option impliedequity market tail risks and interest rate risks  Most of the impact derives from forward guidance rather than asset purchase announcements  Communication about the future path of policy rates reduced volatility expectations of long term rates and the associated risk premia  The reaction of equity market tail risk  in turn  points to the risk taking channel of monetary policy  as the commitment to low funding rates may have relaxed financial intermediaries  riskbearing constraints   ","E52 E58 G12 G13 G14"
"10.1257/mac.20140032","The English structural transformation from farming to manufacturing was accompanied by rapid technological change  expansion of trade  and massive population growth  While the roles of technology and trade in this process have been investigated  the literature has largely ignored the role of population growth  We examine population size effects on various aspects of structural development  characterizing their explicit dependence on preference side and production side characteristics of the economy  and trade  Our quantitative analysis of the English transformation assigns a major role to population growth  with especially notable contributions to post 1750 rise in the manufacturing employment share and the relative price dynamics ","J11 N13 N33 N53 N63 O33"
"10.1257/mac.20140033","The price of crude oil never exceeded  40 per barrel until mid 2004  By July 2008 it peaked at  145 and by late 2008 it fell to  30 before increasing to  110 in 2011  Are speculators partly to blame for these price changes  Using a simple model of supply and demand in the cash and storage markets  we determine whether speculation is consistent with data on production  inventory changes  and convenience yields  We focus on crude oil  but our approach can be applied to other commodities  We show speculation had little  if any  effect on oil prices   ","G13 G18 G23 G31 Q35 Q38"
"10.1257/mac.20140043","This paper studies a dynamic production economy with financial intermediation  It is assumed that claims held on intermediaries cannot be fully enforced such that intermediation is subject to intermediary equity requirements  It is shown that competitive equilibria are not constrained efficient whenever the aggregate amount of intermediary equity in the economy is low enough to limit production  Specifically  a constrained social planner can achieve a Pareto improvement by creating long term rents for intermediaries  which immediately reduces intermediary equity requirements  The constrained efficient allocation can be implemented by a positive tax on future intermediary activity   ","D21 D82 D86 G21 G28"
"10.1257/mac.20140054","This paper develops a dynamic two country neoclassical stochastic growth model with incomplete markets  Short term credit flows can be excessive and reverse suddenly  The equilibrium outcome is constrained inefficient due to pecuniary externalities  First  an undercapitalized country borrows too much since each firm does not internalize that an increase in production capacity undermines their output price  worsening their terms of trade  From an ex ante perspective each firm undermines the natural  terms of trade hedge   Second  sudden stops and fire sales lead to sharp price drops of illiquid capital  Capital controls or domestic macro prudential measures that limit short term borrowing can improve welfare   ","F32 F43 G15 O41"
"10.1257/mac.20140064","Workers who suffer job displacement experience surprisingly large and persistent earnings losses  This paper proposes an explanation for this robust empirical puzzle in a model of search with a significant job ladder and increased separation rates for the recently hired  In addition to capturing the depth and persistence of displaced worker earnings losses  the model matches  employment to nonemployment and employer to employer probabilities by tenure  the empirical decomposition of earnings losses into reduced wages and employment  observed wage dispersion  and the distribution of wage changes around a nonemployment event ","J31 J63 J64"
"10.1257/mac.20140084","We propose a general equilibrium framework with financial intermediaries subject to endogenous leverage constraints  and assess its ability to explain the observed fluctuations in intermediary leverage and real economic activity  In the model  intermediaries   banks   borrow in the form of short term risky debt  The presence of risk shifting moral hazard gives rise to a leverage constraint  and creates a link between the volatility in bank asset returns and leverage  Unlike TFP or capital quality shocks  volatility shocks produce empirically plausible fluctuations in bank leverage  The model replicates well the fall in leverage  assets  and GDP during the 2007 2009 financial crisis ","D82 E44 G01 G21 G32"
"10.1257/mac.20140092","While the 2008 2009 financial crisis originated in the United States  output  consumption  and investment declined by similar magnitudes around the globe  Given the partial integration of both goods and financial markets  what can account for the remarkable global business cycle synchronicity during this period  To address this question  we develop a two country model allowing for self fulfilling business cycle panics  We show that a business cycle panic will necessarily be synchronized across countries as long as there is a minimum level of economic integration  Several factors  including tight credit  made the global economy particularly vulnerable to a global panic in 2008 ","E12 E32 E44 E58 F44 G01"
"10.1257/mac.20140093","When is it optimal for a fully committed government to default on its legal repayment obligations  Considering a small open economy with domestic production risk and noncontingent government debt  we show that it is ex ante optimal to occasionally deviate from the legal repayment obligation and to repay debt only partially  This holds true even if default generates significant deadweight costs ex post  A quantitative analysis reveals that default is optimal only in response to persistent disaster like shocks to domestic output  Applying the framework to the situation in Greece  we find that optimal default policies suggest a considerably larger and more timely default than the one actually implemented in the year 2012 ","E23 E62 F41 H63"
"10.1257/mac.20140095","This is the first paper documenting the frequency and size of price adjustments using micro data from both the high inflation period in the 1970s and 1980s  and the period of low inflation since the early 1990s  When inflation is high and volatile  prices change more frequently and in smaller magnitudes  When inflation is low and stable  prices change less frequently but in larger magnitudes  The frequency of price changes is more important for the variation in inflation when inflation is high and volatile  When inflation is low and stable  the magnitude of the price changes is more important than the frequency ","E31 E32 L11"
"10.1257/mac.20140097","Several prominent economists have argued that existing DSGE models cannot properly account for the evolution of key macroeconomic variables during and following the recent Great Recession  We challenge this argument by showing that a standard DSGE model with financial frictions available prior to the recent crisis successfully predicts a sharp contraction in economic activity along with a protracted but relatively modest decline in inflation  following the rise in financial stress in 2008 IV  The model does so even though inflation remains very dependent on the evolution of economic activity and of monetary policy   ","E12 E31 E32 E37 E44 E52 G01"
"10.1257/mac.20140104","We argue that the vast bulk of movements in aggregate real economic activity during the Great Recession were due to financial frictions  We reach this conclusion by looking through the lens of an estimated New Keynesian model in which firms face moderate degrees of price rigidities  no nominal rigidities in wages  and a binding zero lower bound constraint on the nominal interest rate  Our model does a good job of accounting for the joint behavior of labor and goods markets  as well as inflation  during the Great Recession  According to the model the observed fall in total factor productivity and the rise in the cost of working capital played critical roles in accounting for the small drop in inflation that occurred during the Great Recession   ","E12 E23 E24 E31 E32 E52"
"10.1257/mac.20140116","We estimate an aggregate matching function and find that the regression residual  which captures movements in matching efficiency  displays procyclical fluctuations and a dramatic decline after 2007  Using a matching function framework that explicitly takes into account worker heterogeneity as well as market segmentation  we show that matching efficiency movements can be the result of variations in the degree of heterogeneity in the labor market  Matching efficiency declines substantially when  as in the Great Recession  the average characteristics of the unemployed deteriorate substantially  or when dispersion in labor market conditions the extent to whichsome labor markets fare worse than others increases markedly   ","E24 E32 J41 J42"
"10.1257/mac.20140139","The recent financial crisis has highlighted the interconnectedness between macroeconomic and financial stability  raising questions about how to combine monetary and prudential policies  This paper characterizes the jointly optimal monetary and prudential policies  setting the interest rate and bank capital requirements  The source of financial fragility is the socially excessive risk taking by banks due to limited liability and deposit insurance  We provide conditions under which locally  Ramsey  optimal policy dedicates the prudential instrument to preventing inefficient risk taking by banks  and the monetary instrument to dealing with the business cycle  with the two instruments covarying either negatively  or positively and countercyclically ","E32 E43 E44 E52 G01 G21 G28"
"10.1257/mac.20140147","This paper highlights a pecuniary externality that results in excessive financing costs  Firms borrow to finance purchases of an inelastically supplied input  bidding up its price  Since higher input prices necessitate more debt obligations  this leads to an increase in intermediation costs  A quantitative interpretation of the model suggests that it is optimal to tax financial intermediation by increasing the borrowing rate by 3 percentage points   ","E13 E44 G21 G32 H21 H25"
"10.1257/mac.20140233","This paper investigates how financial sector leverage affects macroeconomic instability and welfare  In the model  banks borrow  use leverage  to allocate resources to productive projects and provide liquidity  When banks do not actively issue new equity  aggregate outcomes depend on the level of equity in the financial sector  Equilibrium is inefficient because agents do not internalize how their decisions affect volatility  aggregate leverage  and the returns on assets  Leverage creates systemic risk  which increases the frequency and duration of crises  Limiting leverage decreases asset price volatility and increases expected returns  which decrease the likelihood that the financial sector is undercapitalized ","E32 E44 G01 G21"
"10.1257/mac.20140234","China s housing prices have been growing nearly twice as fast as national income over the past decade  despite a high vacancy rate and a high rate of return to capital  This paper interprets China s housing boom as a rational bubble emerging naturally from its economic transition  The bubble arises because high capital returns driven by resource reallocation are not sustainable in the long run  Rational expectations of a strong future demand for alternative stores of value can thus induce currently productive agents to speculate in the housing market  Our model can quantitatively account for China s paradoxical housing boom ","O16 O18 P24 P25 R21 R31"
"10.1257/mac.20140260","This paper incorporates worker selection into a random matching model with multi worker firms  Unlike the standard Diamond Mortensen Pissarides  DMP  model  the extended model is compatible with cross sectional behavior of vacancy yields  which rise with employment growth and worker turnover  but fall with establishment size  Using calibrated versions of the standard and worker selection models  I show that accounting for these patterns has quantitatively important policy implications  I also compare the worker selection and the directed search models  While both models account for these patterns equally well  they differ with regard to labor market policy ","E24 J23 J63 J64"
"10.1257/mac.20140274","This paper characterizes optimal labor income taxes that depend on age  household assets  and filing status  one or two earners  within a life cycle model with heterogeneous  two member households  The key innovation is a labor supply elasticity that varies endogenously among households  I find that tax distortions should be hump shaped in age  decrease in household assets  and be lower for joint relative to single filers  Age and assets act as complements within the optimal tax policy  Overall  a tax system using all three tags can increase consumption up to 6 4 percent and welfare up to 1 5 percent   ","D14 D91 H21 H24 J22 J31"
"10.1257/mac.20140337","This paper studies how international investors  concerns about model misspecification affect sovereign bond spreads  We develop a general equilibrium model of sovereign debt with endogenous default wherein investors fear that the probability model of the underlying state of the borrowing economy is misspecified  Consequently  investors demand higher returns on their bond holdings to compensate for the default risk in the context of uncertainty  In contrast with the existing literature on sovereign default  we match the bond spreads dynamics observed in the data together with other business cycle features for Argentina  while preserving the default frequency at historical low levels ","E43 E44 F34 G12 G21 H63 O16"
"10.1257/mac.20140348","This paper uses Social Security benefit increases from 1952 to 1991 to investigate the macroeconomic effects of changes in transfers  It finds a large  immediate  and significant positive response of consumption to permanent benefit increases  The response declines after about five months  and does not appear to spread to industrial production or employment  The effects of transfers are faster  but much less persistent and much smaller overall  than those of tax changes  Finally  monetary policy responds strongly to benefit increases but not to tax changes  This may account for the failure of the effects of transfers to persist or spread ","E21 E62 E63 H31 H55"
"10.1257/mac.20140362","We present a new data fact  in response to a monetary tightening  the domestic currency tends to appreciate in developed countries but depreciate in developing countries  A model is developed to rationalize this contrasting pattern  It has three key channels of monetary transmission  a liquidity demand channel  a fiscal channel  and an output channel  The paper shows that a calibrated version of the model can explain the contrast between developed and developing countries  Using counterfactual experiments and empirical evidence  we identify differences in the liquidity demand effect as critical in explaining the contrasting responses generated by the model   ","E23 E43 E52 F31 F33 O19"
"10.1257/mac.20150016","We investigate how the response of the US economy to monetary policy shocks depends on the state of the business cycle  The effects of monetary policy are less powerful in recessions  especially for durables expenditure and business investment  The asymmetry relates to how fast the economy is growing  rather than to the level of resource utilization  There is some evidence that fiscal policy has counteracted monetary policy in recessions but reinforced it in booms  We also find evidence that contractionary policy shocks are more powerful than expansionary shocks  but contractionary shocks have not been more common in booms  So this asymmetry cannot explain our main finding ","E21 E22 E32 E52"
"10.1257/mac.20150017","Firm entry and exit amplify and propagate the effects of aggregate shocks  leading to greater persistence and unconditional variation of aggregate quantities  Following a positive aggregate shock  entry rises  As in the data  entrants are small and their initial impact on aggregate dynamics is negligible  However  as the common productivity component reverts to its unconditional mean  the youngsters that survive grow larger  generating a wider and longer expansion than in a scenario without entry or exit  The model also identifies a causal link between the drop in establishments at the outset of the Great Recession and the subsequent slow recovery ","D21 D92 E22 E24 E32 G31 L11"
"10.1257/mac.20150029","The paper proposes a new measure of the degree of credibility of the Federal Reserve  We estimate a medium scale macroeconomic model  where the central bank has access to a commitment technology  but where a regime switching process governs occasional re optimizations of announced plans  The framework nests the commonly used discretion and commitment cases  while allowing for a continuum of intermediate cases  Our estimates reject both full commitment and discretion  We instead identify occasional re optimization episodes both before and during the Great Moderation period  Finally  through counterfactual analyses we assess the role of credibility over the past four decades ","D78 E31 E32 E52 E58 E61"
"10.1257/mac.20150073","This paper studies monetary policy in models where multiple assets have different liquidity properties  safe and  pseudo safe  assets coexist  A shock worsening the liquidity properties of the pseudo safe assets raises interest rate spreads and can cause a deep recession cum deflation  Expanding the central bank s balance sheet fills the shortage of safe assets and counteracts the recession  Lowering the interest rate on reserves insulates market interest rates from the liquidity shock and improves risk sharing between borrowers and savers ","E31 E32 E43 E44 E52"
"10.1257/mac.20150074","China has experienced remarkably stable growth and inflation in recent years according to official statistics  We use systematic discrepancies between cross sectional and time series Engel curves to construct alternative estimates of Chinese growth and inflation  Our estimates suggest that official statistics present a smoothed version of reality  Official inflation rose in the 2000s  but our estimates indicate that true inflation was still higher and consumption growth was overstated  In contrast  inflation was overstated and growth understated during the low inflation 1990s  These patterns hold for the food Engel curve  and for numerous other categories  such as grain as a fraction of food ","C82 E21 E23 E31 O11 P24"
"10.1257/mac.20150093","This paper estimates the effects of monetary policy based on a new  extensive real time dataset for the United Kingdom  Employing the Romer Romer identification approach we construct a new measure of monetary policy innovations and find that a 1 percentage point increase in the policy rate reduces output by 0 6 percent and inflation by up to 1 percentage point after 2 to 3 years  Our use of forecast data is shown to be crucial and that their omission generates the well known price puzzle  Our estimates are more comparable to the wider VAR literature but we also reconcile our findings with the Romer Romer estimates for the United States ","E23 E31 E32 E52"
"10.1257/mac.20150097","We find that oil supply shocks decrease average real wages  particularly skilled wages  and increase wage dispersion across regions  particularly unskilled wage dispersion  In a model with spatial energy intensity differences and nontradables  labor demand shifts  while explaining the response of average wages to oil supply shocks  have counterfactual implications for the response of wage dispersion  Only an additional response in labor supply can explain this latter fact  highlighting the importance of general equilibrium effects in a spatial context  We provide additional empirical evidence of regionally directed worker reallocation and housing prices consistent with our spatial model  Finally  we show that a calibrated version of our model can quantitatively match the estimated effects of oil supply shocks ","E24 J22 J23 J24 J31 Q35 R23"
"10.1257/mac.20150117","A growing literature stresses the importance of early childhood human capital  I ask whether variation in early childhood investments can help explain cross country income differences  I provide new empirical evidence  the adult outcomes of refugees are independent of age at arrival to the United States up to age six  despite dramatic improvements in income and environment upon arrival  A standard model is consistent with this finding if parents but not country are important for early childhood development  This finding limits the mechanisms for generating cross country early childhood human capital differences  I also provide suggestive evidence on parental inputs ","I24 I26 I32 J13 J15 J24 J31"
"10.1257/mac.20150153","Purchasing power parity exchange rates  or PPPs  are price indexes that summarize prices in each country relative to a numeraire country  typically the United States  These numbers are used to compare living standards across countries  by academics in studies of economic growth  particularly through the Penn World Table  by the World Bank to construct measures of global poverty  by the European Union to redistribute resources  and by the international development community to draw attention to discrepancies between rich and poor countries  The International Comparison Program  ICP  collects the detailed prices on which these indexes are based on an irregular basis  In 2014  the ICP published PPPs from the 2011 round that are sharply different from those that were expected from extrapolation of the previous round  ICP 2005  These discrepancies will eventually have important implications for the Penn World Table  and for international comparisons of living standards given that the PPPs are used to convert countries  national accounts  GDP and consumption  for example  from local currency to common currency units  international dollars   The world according to ICP 2011 looks markedly more equal than the world according to ICP 2005  This paper investigates why this happened  We identify a likely source of the problem in the way that the regions of the ICP were linked in 2005  We use two different methods for measuring the size of the effect  Both suggest that the 2005 PPPs for consumption for countries in Asia  excluding Japan   Western Asia  and Africa were overstated relative to the United States by between 18 to 26 percent  Per capita consumption in international dollars of these countries was therefore too low in 2005 and more likely to be accurately estimated in 2011 ","E31 F31 I31 I32 O11 O19"
"10.1257/mac.20150155","The latest global survey on relative prices and income levels  for the year 2011  showed changes to relative income levels that were larger in lower income countries  thereby narrowing the world income distribution compared to estimates based on the previous  2005  survey  This paper examines whether changes in measurement methodology between the 2005 and 2011 survey can explain these large differences  We construct a counterfactual set of relative prices for 2005 that harmonizes measurement  and we no longer find systematic differences across income levels  implying that international income inequality based on the 2005 survey was overstated ","C82 D31 E01 E23 E31 O11"
"10.1257/mac.20150172","We study the endogenous choice to accept fiat objects as media of exchange and their implications for nominal exchange rate determination  We consider a two country environment with two currencies that can be used to settle any transactions  However  currencies can be counterfeited at a fixed cost and the decision to counterfeit is private information  This induces equilibrium liquidity constraints on the currencies in circulation  We show that the threat of counterfeiting can pin down the nominal exchange rate even when the currencies are perfect substitutes  thus breaking the famous Kareken Wallace indeterminacy result ","D82 E42 F31"
"10.1257/mac.20150179","This paper develops a model of segmented financial markets in which the net worth of financial institutions limits the degree of arbitrage across the term structure  The model is embedded into the canonical Dynamic New Keynesian  DNK  framework  We estimate the model using data on the term premium  Our principal results include the following  First  the estimated segmentation coefficient implies a nontrivial effect of central bank asset purchases on yields and real activity  Second  there are welfare gains to having the central bank respond to the term premium  e g   including the term premium in the Taylor Rule  Third  a policy that directly targets the term premium sterilizes the real economy from shocks originating in the financial sector  A term premium peg can have significant welfare effects ","E12 E23 E31 E43 E44 E52 E58"
"10.1257/mac.20150218","Credit relationships are sticky  Stickiness makes relationships beneficial to borrowers in times of their own distress but makes them potentially problematic when lenders themselves face hardship  To examine the role of credit relationships during a financial crisis  we exploit a natural experiment in Mississippi during the Great Depression that generated plausibly exogenous differences in financial distress for banks  Using new data drawn from the publications of the credit rating agency Dun   Bradstreet and from original bankruptcy filings  we show that financial distress increased business exit but did not increase the bankruptcy rate  Financial distress caused both banks and trade creditors to recalibrate their collections strategies  which is revealed by changes in the geographical distribution of the creditors of bankrupt businesses ","G21 G24 G33 N12 N22 N82"
"10.1257/mac.20150220","This paper proposes a model that explains the joint occurrence of liquidity traps and jobless growth recoveries  Its key elements are downward nominal wage rigidity  a Taylor type interest rate feedback rule  the zero lower bound on nominal interest rates  and a confidence shock  Absent a change in policy  the model predicts that low inflation and high unemployment become chronic  With capital accumulation  the model predicts  in addition  an investment slump  The paper identifies a New Fisherian effect  whereby raising the nominal interest rate to its intended target for an extended period of time can boost inflationary expectations and thereby foster employment ","E24 E31 E32 E43 E52 F44 G01"
"10.1257/mac.20150250","We provide new estimates of the importance of growth rate shocks and uncertainty shocks for developed countries  The shocks we estimate are large and correspond to well known macroeconomic episodes such as the Great Moderation and the productivity slowdown  We compare our results to earlier estimates of  long run risks  and assess the implications for asset pricing  Our estimates yield greater return predictability and a more volatile price dividend ratio  In addition  we can explain a substantial fraction of cross country variation in the equity premium  An advantage of our approach  based on macroeconomic data alone  is that the parameter estimates cannot be viewed as backward engineered to fit asset pricing data  We provide intuition for our results using the recently developed framework of shock exposure and shock price elasticities ","E21 E32 E44 G12 G35"
"10.1257/mac.3.1.1","This paper explains the key factors that determine the output multiplier of government purchases in New Keynesian models  through a series of simple examples that can be solved analytically  Sticky prices or wages allow for larger multipliers than in a neoclassical model  though the size of the multiplier depends crucially on the monetary policy response  A multiplier well in excess of one is possible when monetary policy is constrained by the zero lower bound  and in this case welfare increases if government purchases expand to partially fill the output gap that arises from the inability to lower interest rates   ","E12 E23 E32 E62 H20 H50"
"10.1257/mac.3.1.128","We model worker heterogeneity in the rents from being employed in a Diamond Mortensen Pissarides model of matching and unemployment  We show that heterogeneity  reflecting differences in match quality and worker assets  reduces the extent of fluctuations in separations and unemployment  We find that the model faces a trade off it cannot produce both realistic dispersion in wage growth across workers and realistic cyclical fluctuations in unemployment   ","D31 E24 E32 J41 J63"
"10.1257/mac.3.1.155","This paper investigates whether banking integration plays an important role in transmitting financial shocks across geographical boundaries by using a dataset on the branch network of nationwide city banks and prefecture level dataset on the formation and collapse of the real estate bubble in Japan  The results show that the credit and economic cycle of financially integrated prefectures exhibits higher sensitivity to fluctuation in land prices in cities relative to financially isolated ones  These results suggest nationwide banks can be a source of economic volatility when they pass on the impacts of financial shocks to host economies   ","E44 G21 R30"
"10.1257/mac.3.1.184","This paper examines how the professional forecasters comprising theBlue Chip Economic Consensus view shocks to GDP  I use an unobserved components model of the forecast revisions to identify forecasters perceptions of permanent and transitory shocks to GDP  The model indicates forecasters  attribute about two thirds of the variance in current period revisions to permanent shocks  view the relative importance of permanent shocks similar to the estimates of some simple univariate econometric models  see high frequency indicators of economic activity as being informative about both permanent and transitory shocks  and react to incoming data differently during periods of economic weakness   ","C51 C53 E23 E27 E32 E37"
"10.1257/mac.3.1.212","We use the notion of a housing bubble as an equilibrium in which some investors hold houses for resale purposes only and not with the expectation of receiving a dividend  either in the form of rent or utility  We show that an economy with looser collateral constraints is less prone to bubbles  which  in turn  have smaller size  but are more fragile in the face of credit crunch shocks  Our environmentalso allows for the existence of pure bubbles on unproductive assets  We find that multiple equilibria  in which the economy moves endogenously from a pure bubble to a housing bubble and vice versa  are possible   ","G12 R21 R31"
"10.1257/mac.3.1.242","We explore how the underemployment problem of less developed economies is related to income inequality  Consumers have nonhomothetic preferences over differentiated products of formal sectorgoods and thus inequality affects the composition of aggregate demand via the price setting behavior of firms  We find that high inequality divides the formal sector into mass producers and exclusive producers  which serve only the rich   high inequality generates anequilibrium where many workers are crowded into the informal economy  and an increase in subsistence productivity raises the unskilled workers  wages and boosts employment due to the higher purchasing power of poorer households   ","D31 D43 E24 E26 J24"
"10.1257/mac.3.1.36","This paper investigates the effects of government purchases at the industry level in order to shed light on the transmission mechanism for government spending on the aggregate economy  We create a new panel dataset that matches output and labor variables to industry specific shifts in government demand  An increase in government demand raises output and hours  lowers real product wages and labor productivity  and has no effect on the markup  The estimatesalso imply approximately constant returns to scale  The findings are more consistent with the effects of government spending in the neoclassicalmodel than the textbook New Keynesian model   ","E12 E23 E62 H50"
"10.1257/mac.3.1.60","We develop a two sector monetary model with a centralized and decentralized market  Activities in the centralized market resemble those in a standard New Keynesian economy with price rigidities  In the decentralized market agents engage in bilateral exchanges forwhich money is essential  This paper is the first to formally estimate such a model  evaluate its fit based on postwar US data  and assess its money demand properties  Steady state welfare calculations reveal that the distortions created by the monetary friction may be of similar magnitude as the distortions created by the New Keynesian friction   ","C54 E12 E31 E41 E52"
"10.1257/mac.3.1.91","We show that deviations from the law of one price in tradable goods are an important source of violations of absolute purchasing power parity  Using highly disaggregated export data  we document systematic international price discrimination  at the US dock  low income countries pay lower prices  This pricing to market is about twice as important as local nontraded inputs for differences in tradable prices  We propose a model of consumer search and pricing to market in which consumers in low income countries have a comparative advantage in nontraded  nonmarket search activities  Evidence from cross country time use studies and US export prices supports the model   ","E31 F14"
"10.1257/mac.3.2.1","What explains the enormous differences in incomes across countries  This paper returns to two old ideas  linkages and complementarity  First  linkages between firms through intermediate goodsdeliver a multiplier similar to the one associated with capital in a neoclassical growth model  Because the intermediate goods share of output is about one half  this multiplier is substantial  Second  just as a chain is only as strong as its weakest link  problems along a production chain can sharply reduce output under complementarity  These forces considerably amplify distortions to the allocation of resources  bringing us closer to understanding large income differences across countries    O1O ","D57 E23 O10 O47"
"10.1257/mac.3.2.104","This paper compares the evolution of long run inflation expectations in the euro area and the United States  using evidence from financial markets and surveys of professional forecasters  Survey data indicate that long run inflation expectations are reasonably well anchored in both economies but reveal substantially greater dispersion across forecasters  long horizon projections of US inflation  Analysis ofdaily data on inflation swaps and nominal indexed bond spreads  which gauge compensation for expected inflation and inflation risk  also suggests that long run inflation expectations are more firmly anchored in the euro area than in the United States   ","D84 E31 E37 E52 E58"
"10.1257/mac.3.2.130","We derive a linear quadratic model that is consistent with sticky prices and search and matching frictions in the labor market  We show that the second order approximation to the welfare of the representative agent depends on inflation and  gaps  that involve current and lagged unemployment  Our approximation makes explicit how welfare costs are generated by the presence of search frictions  These costs are distinct from the costs associated with relative price dispersion and fluctuations in consumption that appear in standard newKeynesian models  We show the labor market structure has important implications for optimal monetary policy   ","E24 E31 E52"
"10.1257/mac.3.2.163","Recent empirical work finds a negative correlation between product market regulation and aggregate employment  We examine the effect of product market regulations on hours worked in a benchmark model of time allocation  Product market regulations affect market work in effectively the same fashion as labor or consumption taxes  For product market regulations to affect aggregate market work  the keydriving force is the size of income transfers associated with the regulations  and the key propagation mechanism is the labor supply elasticity  We show that industry level analysis is of little help in assessingthe aggregate effects of product market regulation   ","E24 J22 L51"
"10.1257/mac.3.2.189","We examine the hypothesis that advances in household technology caused the US baby boom  and we find no support for this claim  Advances in household technology occurred before the baby boom  while fertility declined  From 1940 to 1960  levels changes in county level appliance ownership and electrification negatively predictlevels changes in fertility rates  Exposure to electricity in early adulthood and children ever born are negatively correlated for the relevant cohorts  The Amish  who used modern technologies much less than other US households  experienced a coincident baby boom  This evidence can be reconciled with economic theory if other home produced goods are substitutes with children   ","D12 J13 N32 N92 O33"
"10.1257/mac.3.2.218","This paper examines the relationship between family ownership and the quality of labor relations  We find that family ownership is more prevalent in countries in which labor relations are hostile  consistent with the notion that family firms are particularly effective at coping with difficult labor relations  Our results are robust to controlling for minority shareholder protection and other potential determinants of family ownership  To address endogeneity issues  we show that  controlling for industry  and country fixed effects  industries thatare more labor dependent have relatively more family ownership incountries with worse labor relations   ","G32 G34 J52 J53"
"10.1257/mac.3.2.246","The Business Cycle Dating Committee of the National Bureau of Economic Research provides a historical chronology of business cycle turning points  We investigate three central aspects of this chronology  How skillful is the Dating Committee when classifying economic activity into expansions and recessions  Which indices of economic conditions best capture the current but unobservable state of the business cycle  And which indicators best predict future turningpoints  and at what horizons  We answer each of these questions in detail using methods specifically designed to assess classification ability  In the process  we clarify several important features of the business cycle   ","C82 E32"
